fea_country,fea_customer_id,fea_revenue_min,fea_revenue_max,fea_revenue_sum,fea_revenue_avg,fea_revenue_count,fea_invoice_date_min,fea_invoice_date_max,fea_invoice_date_purchase_duration,fea_invoice_date_purchase_frequency
United Kingdom,15484.0,394.16,1632.6200000000001,3590.41,897.6025,4.0,2011-08-12 15:03:00,2011-11-21 17:00:00,101,25.25
United Kingdom,15485.0,328.54,1296.37,2564.5,854.8333333333334,3.0,2010-01-12 13:23:00,2011-09-11 14:31:00,607,202.33333333333334
United Kingdom,15489.0,343.38,442.64000000000004,786.02,393.01,2.0,2011-10-13 10:55:00,2011-11-17 08:53:00,34,17.0
United Kingdom,15491.0,184.48000000000002,837.9700000000001,3100.09,516.6816666666667,6.0,2011-04-18 10:04:00,2011-08-31 10:30:00,135,22.5
United Kingdom,15492.0,171.72,487.73999999999995,659.4599999999999,329.72999999999996,2.0,2011-09-26 14:02:00,2011-11-11 14:53:00,46,23.0
United Kingdom,15493.0,254.81000000000003,514.9100000000001,1953.4099999999996,390.6819999999999,5.0,2011-03-14 11:44:00,2011-07-13 11:19:00,120,24.0
United Kingdom,15494.0,160.70000000000002,1119.8800000000003,1280.5800000000004,640.2900000000002,2.0,2011-10-08 15:29:00,2011-11-18 14:51:00,40,20.0
United Kingdom,15497.0,291.6,970.6,1262.2,631.1,2.0,2011-01-24 10:01:00,2011-11-22 11:51:00,302,151.0
United Kingdom,15498.0,17.0,1761.1800000000005,12853.2,494.35384615384623,26.0,2010-08-12 12:29:00,2011-11-22 13:40:00,467,17.96153846153846
United Kingdom,15500.0,147.03999999999996,406.0200000000001,1131.5600000000002,282.89000000000004,4.0,2011-01-12 13:47:00,2011-11-21 08:40:00,312,78.0
United Kingdom,15502.0,33.9,3315.070000000001,10384.930000000004,865.4108333333337,12.0,2010-05-12 15:40:00,2011-11-24 12:48:00,560,46.666666666666664
United Kingdom,15505.0,502.02,944.1600000000002,3610.96,722.192,5.0,2011-05-08 15:07:00,2011-10-18 07:56:00,162,32.4
United Kingdom,15506.0,208.77000000000004,464.8499999999998,972.0799999999999,324.02666666666664,3.0,2011-07-24 11:45:00,2011-11-17 12:11:00,116,38.666666666666664
United Kingdom,15508.0,15.0,311.42,1000.2700000000001,166.71166666666667,6.0,2011-03-06 15:32:00,2011-04-28 13:31:00,52,8.666666666666666
United Kingdom,15511.0,110.54999999999998,229.8,900.53,180.106,5.0,2011-01-11 15:55:00,2011-11-28 09:43:00,320,64.0
United Kingdom,15512.0,19.8,101.2,121.0,60.5,2.0,2010-12-15 12:01:00,2011-07-07 10:20:00,203,101.5
United Kingdom,15513.0,67.5,2520.28,13524.68,845.2925,16.0,2010-01-12 11:22:00,2011-11-03 11:41:00,660,41.25
United Kingdom,15514.0,29.700000000000006,1076.3200000000002,4023.7200000000003,365.7927272727273,11.0,2010-10-12 13:50:00,2011-11-27 14:40:00,411,37.36363636363637
United Kingdom,15516.0,6.36,47.4,62.43,20.81,3.0,2011-10-24 11:33:00,2011-10-26 10:51:00,1,0.3333333333333333
United Kingdom,15518.0,1.95,399.16,1921.5499999999997,240.19374999999997,8.0,2011-01-25 12:39:00,2011-11-01 13:06:00,280,35.0
United Kingdom,15521.0,17.4,673.4200000000001,3000.2000000000007,375.025,8.0,2011-03-30 09:15:00,2011-11-05 12:59:00,220,27.5
United Kingdom,15522.0,138.94,259.05,397.99,198.995,2.0,2011-07-11 11:26:00,2011-09-13 12:26:00,64,32.0
United Kingdom,15525.0,193.76,274.92999999999995,734.37,244.79,3.0,2010-01-12 13:17:00,2011-11-22 12:07:00,678,226.0
United Kingdom,15527.0,179.09,641.1000000000001,2428.5300000000007,303.56625,8.0,2010-12-20 14:15:00,2011-11-21 12:17:00,335,41.875
United Kingdom,15529.0,25.799999999999997,811.2399999999996,3962.6000000000004,360.23636363636365,11.0,2010-08-12 12:24:00,2011-11-17 11:29:00,461,41.90909090909091
United Kingdom,15530.0,177.84999999999997,548.0899999999999,1497.31,374.3275,4.0,2011-06-23 17:20:00,2011-11-18 12:25:00,147,36.75
United Kingdom,15531.0,477.33000000000015,1495.0600000000004,1972.3900000000006,986.1950000000003,2.0,2011-01-12 18:43:00,2011-09-11 17:47:00,241,120.5
United Kingdom,15532.0,324.09999999999985,536.5899999999998,1564.7299999999996,391.1824999999999,4.0,2010-12-16 16:45:00,2011-11-14 14:51:00,332,83.0
United Kingdom,15533.0,105.08000000000001,449.65999999999985,807.5699999999999,269.19,3.0,2011-09-18 13:40:00,2011-11-20 15:35:00,63,21.0
United Kingdom,15535.0,22.200000000000006,236.83999999999992,502.8999999999999,125.72499999999998,4.0,2011-01-16 12:35:00,2011-06-19 16:02:00,154,38.5
United Kingdom,15544.0,318.02000000000015,479.4799999999999,2291.48,381.91333333333336,6.0,2010-02-12 12:47:00,2011-11-30 16:43:00,656,109.33333333333333
United Kingdom,15545.0,135.32999999999998,153.64000000000001,288.97,144.485,2.0,2010-03-12 17:28:00,2011-10-16 13:24:00,582,291.0
United Kingdom,15547.0,14.95,767.3700000000002,4910.599999999999,350.7571428571428,14.0,2010-12-12 13:26:00,2011-11-09 15:44:00,332,23.714285714285715
United Kingdom,15549.0,61.58,930.2999999999997,1681.4599999999996,560.4866666666666,3.0,2011-01-27 15:38:00,2011-09-23 16:22:00,239,79.66666666666667
United Kingdom,15550.0,137.89999999999998,154.23999999999998,575.63,143.9075,4.0,2011-05-12 15:38:00,2011-11-02 12:49:00,173,43.25
United Kingdom,15555.0,123.74999999999996,620.3499999999999,4627.39,308.49266666666665,15.0,2010-05-12 14:45:00,2011-11-27 16:19:00,564,37.6
United Kingdom,15561.0,5.1,350.9200000000001,800.5900000000001,200.14750000000004,4.0,2011-07-13 11:17:00,2011-11-28 11:07:00,137,34.25
United Kingdom,15563.0,9.0,655.8200000000002,1400.4400000000005,350.1100000000001,4.0,2010-12-16 11:27:00,2011-11-17 14:50:00,336,84.0
United Kingdom,15565.0,84.36000000000001,88.80000000000001,173.16000000000003,86.58000000000001,2.0,2011-09-30 10:44:00,2011-10-20 14:33:00,20,10.0
United Kingdom,15568.0,194.20999999999998,335.77,758.29,252.76333333333332,3.0,2011-07-12 11:27:00,2011-10-26 11:51:00,106,35.333333333333336
United Kingdom,15569.0,244.79999999999998,352.8099999999999,1375.7099999999998,275.14199999999994,5.0,2011-07-31 10:38:00,2011-11-01 13:26:00,93,18.6
United Kingdom,15570.0,35.40000000000001,958.8200000000004,4148.820000000001,345.73500000000007,12.0,2010-05-12 12:57:00,2011-11-29 15:24:00,566,47.166666666666664
United Kingdom,15571.0,121.6,202.35,650.4300000000001,162.60750000000002,4.0,2011-06-11 11:32:00,2011-11-28 10:02:00,169,42.25
United Kingdom,15572.0,194.98,679.2499999999999,2533.4199999999996,361.9171428571428,7.0,2011-05-04 10:46:00,2011-11-14 12:14:00,194,27.714285714285715
United Kingdom,15573.0,187.09999999999997,404.09,591.1899999999999,295.59499999999997,2.0,2011-08-11 11:38:00,2011-09-15 12:16:00,35,17.5
United Kingdom,15574.0,3.75,349.03999999999996,675.64,168.91,4.0,2010-02-12 15:46:00,2011-06-15 12:01:00,487,121.75
United Kingdom,15577.0,29.65,156.84999999999994,258.87999999999994,86.29333333333331,3.0,2011-07-02 13:32:00,2011-11-07 17:03:00,128,42.666666666666664
United Kingdom,15579.0,132.25000000000003,195.35000000000002,327.6,163.8,2.0,2011-01-30 12:09:00,2011-02-10 12:45:00,11,5.5
United Kingdom,15581.0,5.11,2500.0,3675.77,282.7515384615385,13.0,2010-08-12 14:38:00,2011-11-08 09:38:00,452,34.76923076923077
United Kingdom,15582.0,141.4,303.61000000000007,682.9100000000001,227.63666666666668,3.0,2011-03-05 13:36:00,2011-11-15 09:55:00,254,84.66666666666667
United Kingdom,15584.0,138.03,288.36999999999995,720.8599999999999,180.21499999999997,4.0,2011-06-30 16:39:00,2011-11-16 10:55:00,138,34.5
United Kingdom,15587.0,111.96000000000001,344.88,913.6800000000001,228.42000000000002,4.0,2010-12-23 09:59:00,2011-11-09 12:10:00,321,80.25
United Kingdom,15589.0,30.0,263.58,478.53,159.51,3.0,2011-02-02 10:46:00,2011-03-29 09:54:00,54,18.0
United Kingdom,15594.0,82.80000000000001,718.2099999999999,1771.7799999999997,354.35599999999994,5.0,2011-04-19 10:08:00,2011-11-24 08:53:00,218,43.6
United Kingdom,15596.0,16.9,402.32,1406.5900000000001,281.31800000000004,5.0,2010-09-12 16:10:00,2011-09-05 10:02:00,357,71.4
United Kingdom,15599.0,312.91,448.83,761.74,380.87,2.0,2011-05-19 13:05:00,2011-11-13 11:44:00,177,88.5
United Kingdom,15601.0,178.40000000000003,781.1400000000001,6776.56,484.04,14.0,2010-02-12 10:39:00,2011-11-28 15:15:00,654,46.714285714285715
United Kingdom,15602.0,46.8,402.24,1297.87,144.20777777777778,9.0,2010-06-12 15:35:00,2011-11-17 19:52:00,523,58.111111111111114
United Kingdom,15605.0,182.75,312.58000000000004,1198.23,239.64600000000002,5.0,2010-01-12 13:38:00,2011-11-09 10:39:00,665,133.0
United Kingdom,15606.0,279.8,480.78,2616.9400000000005,327.1175,8.0,2011-01-05 10:51:00,2011-09-10 15:47:00,248,31.0
United Kingdom,15608.0,24.96,660.64,1093.68,273.42,4.0,2011-10-10 13:30:00,2011-11-11 13:20:00,31,7.75
United Kingdom,15611.0,6.0,385.47,1591.45,122.4192307692308,13.0,2011-01-06 16:12:00,2011-11-30 12:36:00,327,25.153846153846153
United Kingdom,15612.0,69.65,125.5,195.15,97.575,2.0,2011-03-11 14:52:00,2011-09-10 12:49:00,182,91.0
United Kingdom,15615.0,14.85,1048.6399999999999,10399.740000000002,452.16260869565207,23.0,2010-12-15 16:21:00,2011-11-29 14:42:00,348,15.130434782608695
United Kingdom,15618.0,74.4,357.80999999999995,776.851,194.21275,4.0,2011-07-11 08:34:00,2011-08-09 12:57:00,29,7.25
United Kingdom,15620.0,424.48999999999984,678.17,1553.1799999999998,517.7266666666666,3.0,2010-12-16 14:34:00,2011-10-14 12:41:00,301,100.33333333333333
United Kingdom,15621.0,12.5,563.28,1293.03,323.2575,4.0,2011-05-12 13:40:00,2011-11-28 15:16:00,200,50.0
United Kingdom,15622.0,42.239999999999995,1537.1999999999998,3709.559999999999,412.17333333333335,9.0,2011-02-03 13:42:00,2011-10-27 16:44:00,266,29.555555555555557
United Kingdom,15624.0,68.10000000000002,208.63,588.13,147.0325,4.0,2011-03-28 13:32:00,2011-08-15 11:38:00,139,34.75
United Kingdom,15625.0,249.94,695.3300000000002,1534.2600000000002,383.56500000000005,4.0,2011-01-08 10:23:00,2011-08-28 10:21:00,231,57.75
United Kingdom,15626.0,281.88,393.9199999999999,675.8,337.9,2.0,2011-01-14 10:10:00,2011-09-26 10:03:00,254,127.0
United Kingdom,15628.0,202.95000000000002,416.46000000000004,2870.24,318.91555555555556,9.0,2010-08-12 09:51:00,2011-11-15 09:15:00,459,51.0
United Kingdom,15630.0,396.86000000000007,789.4899999999999,1186.35,593.175,2.0,2011-05-19 10:16:00,2011-10-25 15:36:00,159,79.5
United Kingdom,15632.0,300.6,627.1199999999998,3285.31,410.66375000000005,8.0,2011-03-31 11:53:00,2011-11-24 09:51:00,237,29.625
United Kingdom,15636.0,306.70000000000005,418.0600000000001,724.7600000000002,362.3800000000001,2.0,2011-02-03 14:50:00,2011-11-09 11:17:00,278,139.0
United Kingdom,15640.0,45.0,1485.78,12416.110000000004,827.7406666666667,15.0,2010-02-12 15:40:00,2011-11-23 14:36:00,648,43.2
United Kingdom,15641.0,308.36999999999995,581.8200000000002,1887.2,471.8,4.0,2010-12-15 14:45:00,2011-08-26 14:04:00,253,63.25
United Kingdom,15643.0,39.45,337.1,664.0,221.33333333333334,3.0,2011-01-06 07:37:00,2011-02-03 14:34:00,28,9.333333333333334
United Kingdom,15644.0,36.4,380.34999999999985,803.54,200.885,4.0,2011-03-23 15:37:00,2011-06-26 14:54:00,94,23.5
United Kingdom,15646.0,107.60000000000001,189.80000000000004,447.6400000000001,149.21333333333337,3.0,2010-02-12 16:59:00,2011-07-04 09:12:00,506,168.66666666666666
United Kingdom,15648.0,299.00000000000006,340.5,639.5,319.75,2.0,2011-03-17 18:59:00,2011-05-19 15:53:00,62,31.0
United Kingdom,15649.0,306.0,510.0,816.0,408.0,2.0,2010-07-12 10:06:00,2011-07-01 13:34:00,354,177.0
United Kingdom,15651.0,114.2,304.78,646.3000000000001,215.43333333333337,3.0,2011-03-11 08:39:00,2011-03-24 08:56:00,13,4.333333333333333
United Kingdom,15653.0,48.0,829.44,877.44,438.72,2.0,2011-08-09 10:49:00,2011-08-16 09:50:00,6,3.0
United Kingdom,15654.0,327.5100000000001,595.0200000000001,922.5300000000002,461.2650000000001,2.0,2011-11-13 15:15:00,2011-11-30 13:08:00,16,8.0
United Kingdom,15656.0,63.910000000000004,256.77000000000004,748.5000000000001,187.12500000000003,4.0,2011-02-28 15:32:00,2011-10-25 14:56:00,238,59.5
United Kingdom,15658.0,7.5,418.95000000000005,1024.1000000000001,204.82000000000002,5.0,2010-02-12 10:53:00,2011-05-26 10:09:00,467,93.4
United Kingdom,15660.0,9.96,372.15999999999997,1600.86,177.87333333333333,9.0,2010-09-12 09:49:00,2011-11-14 16:58:00,428,47.55555555555556
United Kingdom,15661.0,116.0,193.79999999999998,309.79999999999995,154.89999999999998,2.0,2011-01-26 13:56:00,2011-05-01 12:32:00,94,47.0
United Kingdom,15665.0,765.7899999999998,1456.4200000000008,2222.2100000000005,1111.1050000000002,2.0,2011-06-24 14:57:00,2011-10-04 15:09:00,102,51.0
United Kingdom,15669.0,118.8,235.93999999999997,684.3399999999999,171.08499999999998,4.0,2011-03-21 09:13:00,2011-10-30 16:03:00,223,55.75
United Kingdom,15671.0,300.9800000000001,638.4,2657.1300000000006,379.5900000000001,7.0,2011-03-14 09:37:00,2011-11-21 12:43:00,252,36.0
United Kingdom,15673.0,318.66,880.26,2014.7,671.5666666666667,3.0,2011-01-16 16:25:00,2011-09-05 12:20:00,231,77.0
United Kingdom,15674.0,334.71,1066.9399999999998,2446.6000000000004,489.32000000000005,5.0,2011-03-30 09:19:00,2011-10-05 10:39:00,189,37.8
United Kingdom,15675.0,45.0,180.39,323.69,107.89666666666666,3.0,2011-04-03 14:21:00,2011-09-19 13:48:00,168,56.0
United Kingdom,15676.0,167.92000000000002,2370.0399999999995,3435.7599999999993,1145.253333333333,3.0,2011-01-03 10:19:00,2011-11-21 12:40:00,322,107.33333333333333
United Kingdom,15679.0,46.62,474.3999999999998,781.2799999999999,195.31999999999996,4.0,2011-08-07 13:31:00,2011-11-15 16:19:00,100,25.0
United Kingdom,15680.0,311.97,542.8199999999999,1333.6799999999998,444.55999999999995,3.0,2010-08-12 14:43:00,2011-11-30 13:46:00,474,158.0
United Kingdom,15681.0,24.9,479.8,1426.16,285.232,5.0,2011-04-03 13:46:00,2011-11-14 16:30:00,225,45.0
United Kingdom,15687.0,30.0,561.73,2993.1,332.56666666666666,9.0,2011-01-02 13:15:00,2011-11-16 10:57:00,317,35.22222222222222
United Kingdom,15690.0,111.0,128.76,239.76,119.88,2.0,2011-05-12 15:59:00,2011-08-31 11:40:00,110,55.0
United Kingdom,15694.0,15.0,1410.26,6479.4,462.81428571428575,14.0,2010-02-12 07:49:00,2011-11-14 13:33:00,640,45.714285714285715
United Kingdom,15696.0,19.8,702.2099999999999,2711.11,338.88875,8.0,2011-01-17 11:24:00,2011-09-21 08:55:00,246,30.75
United Kingdom,15700.0,3.9,692.7799999999996,696.6799999999996,348.3399999999998,2.0,2011-06-19 15:36:00,2011-06-20 16:53:00,1,0.5
United Kingdom,15701.0,111.07000000000001,853.9000000000001,1529.0,382.25,4.0,2011-02-10 14:00:00,2011-09-27 10:41:00,228,57.0
United Kingdom,15704.0,38.16,938.8499999999999,2293.62,573.405,4.0,2011-05-06 14:04:00,2011-08-05 12:42:00,90,22.5
United Kingdom,15706.0,79.8,450.05,1060.56,265.14,4.0,2011-06-10 12:13:00,2011-09-25 12:45:00,107,26.75
United Kingdom,15707.0,158.88000000000005,292.6500000000001,916.98,229.245,4.0,2011-04-11 14:35:00,2011-10-27 14:39:00,199,49.75
United Kingdom,15708.0,197.25000000000003,645.91,3235.2500000000005,462.1785714285715,7.0,2010-05-12 11:12:00,2011-10-30 10:54:00,535,76.42857142857143
United Kingdom,15712.0,99.6,307.6600000000001,1072.3600000000001,214.47200000000004,5.0,2011-02-25 11:32:00,2011-11-30 14:09:00,278,55.6
United Kingdom,15713.0,171.15,185.54999999999998,356.7,178.35,2.0,2010-08-12 15:16:00,2011-07-19 13:34:00,340,170.0
United Kingdom,15714.0,132.48000000000002,197.54999999999998,330.03,165.015,2.0,2011-09-23 11:25:00,2011-11-28 11:26:00,66,33.0
United Kingdom,15716.0,115.26000000000002,529.4,1101.11,275.2775,4.0,2010-05-12 12:26:00,2011-07-17 11:59:00,430,107.5
United Kingdom,15719.0,183.65,613.94,5030.07,386.92846153846153,13.0,2011-01-09 12:41:00,2011-07-11 12:29:00,182,14.0
United Kingdom,15722.0,84.0,713.7600000000001,2211.2100000000005,442.2420000000001,5.0,2011-02-22 12:24:00,2011-08-23 11:30:00,181,36.2
United Kingdom,15724.0,103.65,114.60000000000001,218.25,109.125,2.0,2011-02-28 10:40:00,2011-05-22 14:40:00,83,41.5
United Kingdom,15727.0,374.8200000000001,1516.95,4604.31,767.3850000000001,6.0,2010-12-15 15:47:00,2011-11-23 12:36:00,342,57.0
United Kingdom,15730.0,309.79,467.42999999999995,1120.88,373.6266666666667,3.0,2011-05-10 12:31:00,2011-08-09 14:28:00,91,30.333333333333332
United Kingdom,15732.0,138.1,156.02,294.12,147.06,2.0,2010-02-12 15:00:00,2011-11-05 14:24:00,630,315.0
United Kingdom,15734.0,578.65,760.8000000000002,1339.4500000000003,669.7250000000001,2.0,2011-05-23 14:59:00,2011-08-17 10:50:00,85,42.5
United Kingdom,15737.0,15.0,475.87999999999994,1188.12,148.51500000000001,8.0,2011-03-06 14:33:00,2011-11-25 11:21:00,263,32.875
United Kingdom,15738.0,16.6,391.80000000000007,4812.42,300.77625,16.0,2010-02-12 12:50:00,2011-11-21 08:26:00,646,40.375
United Kingdom,15743.0,111.50000000000003,322.55000000000007,775.9600000000002,193.99000000000004,4.0,2011-02-11 13:19:00,2011-11-23 17:19:00,285,71.25
United Kingdom,15745.0,177.31000000000003,309.53000000000003,1094.5900000000001,273.64750000000004,4.0,2011-04-17 13:04:00,2011-11-20 13:45:00,217,54.25
United Kingdom,15747.0,242.65,421.2700000000002,946.6400000000002,315.54666666666674,3.0,2011-06-20 11:30:00,2011-11-27 12:26:00,160,53.333333333333336
United Kingdom,15749.0,7837.5,21535.9,44534.3,14844.766666666668,3.0,2011-04-18 13:20:00,2011-11-01 12:57:00,196,65.33333333333333
United Kingdom,15750.0,39.0,507.29,2463.0499999999997,307.88125,8.0,2010-08-12 10:36:00,2011-11-24 19:30:00,469,58.625
United Kingdom,15752.0,240.09999999999994,533.23,2626.6,375.2285714285714,7.0,2010-02-12 09:43:00,2011-10-31 11:37:00,626,89.42857142857143
United Kingdom,15754.0,91.8,211.61999999999998,458.56999999999994,152.85666666666665,3.0,2011-07-04 12:24:00,2011-10-19 14:40:00,107,35.666666666666664
United Kingdom,15755.0,287.51,600.99,2033.33,406.666,5.0,2011-02-18 11:53:00,2011-11-29 14:57:00,284,56.8
United Kingdom,15756.0,115.72000000000003,168.12000000000012,528.0100000000002,132.00250000000005,4.0,2011-04-04 14:00:00,2011-10-07 11:19:00,185,46.25
United Kingdom,15757.0,261.36,453.05999999999995,714.42,357.21,2.0,2011-05-10 12:14:00,2011-06-05 11:40:00,25,12.5
United Kingdom,15759.0,68.0,97.24000000000001,253.04000000000002,84.34666666666668,3.0,2010-12-16 15:29:00,2011-05-05 15:13:00,139,46.333333333333336
United Kingdom,15762.0,268.44000000000005,315.30999999999995,583.75,291.875,2.0,2011-05-10 16:15:00,2011-09-23 15:17:00,135,67.5
United Kingdom,15763.0,522.49,564.43,1086.92,543.46,2.0,2011-08-11 09:44:00,2011-09-23 12:10:00,43,21.5
United Kingdom,15764.0,17.4,1564.7,3276.6199999999994,655.3239999999998,5.0,2011-08-03 09:23:00,2011-08-24 15:09:00,21,4.2
United Kingdom,15768.0,124.8,354.34999999999997,621.8299999999999,207.27666666666664,3.0,2011-04-28 09:20:00,2011-08-16 10:48:00,110,36.666666666666664
United Kingdom,15769.0,91.8,10065.0,56252.72,2163.566153846154,26.0,2010-03-12 15:16:00,2011-10-30 10:44:00,596,22.923076923076923
United Kingdom,15777.0,102.0,365.55000000000007,753.1500000000001,251.05000000000004,3.0,2010-12-13 16:38:00,2011-01-26 10:51:00,43,14.333333333333334
United Kingdom,15780.0,72.52000000000001,225.61000000000004,475.2800000000001,158.4266666666667,3.0,2010-12-17 11:43:00,2011-11-04 09:18:00,321,107.0
United Kingdom,15781.0,83.35,134.16,345.46000000000004,115.15333333333335,3.0,2011-07-02 09:15:00,2011-11-14 14:57:00,135,45.0
United Kingdom,15782.0,450.40000000000003,1638.3400000000001,2614.7400000000002,871.58,3.0,2011-10-21 09:23:00,2011-11-30 10:49:00,40,13.333333333333334
United Kingdom,15785.0,17.4,928.5800000000002,2328.9700000000003,465.79400000000004,5.0,2011-02-17 14:17:00,2011-07-11 11:33:00,143,28.6
United Kingdom,15786.0,83.90000000000002,3147.640000000003,4919.000000000003,1639.6666666666677,3.0,2011-08-17 13:33:00,2011-10-24 14:13:00,68,22.666666666666668
United Kingdom,15787.0,86.82000000000002,479.1,933.26,311.08666666666664,3.0,2011-09-10 13:11:00,2011-11-13 14:55:00,64,21.333333333333332
United Kingdom,15791.0,389.4500000000001,1223.2400000000002,1612.6900000000003,806.3450000000001,2.0,2011-05-19 15:15:00,2011-10-27 10:14:00,160,80.0
United Kingdom,15793.0,305.36,353.61,965.61,321.87,3.0,2011-03-16 10:45:00,2011-11-25 09:31:00,253,84.33333333333333
United Kingdom,15796.0,250.52,447.6500000000001,2708.61,338.57625,8.0,2011-05-06 11:29:00,2011-11-22 13:41:00,200,25.0
United Kingdom,15797.0,15.0,1495.2000000000003,2207.4,551.85,4.0,2011-01-24 15:47:00,2011-09-05 16:38:00,224,56.0
United Kingdom,15799.0,161.02,402.9000000000001,884.1400000000001,294.71333333333337,3.0,2011-07-06 15:28:00,2011-09-25 12:46:00,80,26.666666666666668
United Kingdom,15800.0,244.5,452.38999999999993,696.8899999999999,348.44499999999994,2.0,2011-07-04 12:39:00,2011-08-24 14:23:00,51,25.5
United Kingdom,15801.0,56.75,869.9799999999999,1063.9499999999998,354.6499999999999,3.0,2011-08-22 09:53:00,2011-10-24 13:52:00,63,21.0
United Kingdom,15804.0,19.8,600.03,4206.389999999999,323.5684615384616,13.0,2011-02-11 16:37:00,2011-11-28 15:50:00,289,22.23076923076923
United Kingdom,15805.0,17.700000000000006,1062.4299999999998,5488.179999999999,322.83411764705886,17.0,2010-10-12 09:33:00,2011-11-16 16:32:00,400,23.529411764705884
United Kingdom,15806.0,221.52,300.35999999999996,784.5799999999999,261.52666666666664,3.0,2011-05-07 12:15:00,2011-10-24 14:35:00,170,56.666666666666664
United Kingdom,15807.0,16.5,635.6,903.9000000000001,301.3,3.0,2011-09-23 14:43:00,2011-10-20 14:10:00,26,8.666666666666666
United Kingdom,15808.0,733.92,1228.4000000000005,3651.270000000001,912.8175000000002,4.0,2010-05-12 13:05:00,2011-06-02 14:33:00,386,96.5
United Kingdom,15809.0,15.9,198.80000000000004,515.77,103.154,5.0,2011-03-11 16:40:00,2011-10-02 11:16:00,204,40.8
United Kingdom,15810.0,30.79,507.07,1391.9799999999998,347.99499999999995,4.0,2011-02-16 09:11:00,2011-09-22 09:38:00,218,54.5
United Kingdom,15811.0,148.95,478.9600000000001,2218.6200000000003,369.77000000000004,6.0,2010-09-12 15:29:00,2011-11-17 15:31:00,431,71.83333333333333
United Kingdom,15812.0,213.9,533.0200000000001,1801.1400000000003,360.22800000000007,5.0,2011-01-26 12:12:00,2011-11-07 12:30:00,285,57.0
United Kingdom,15813.0,533.26,770.65,1303.9099999999999,651.9549999999999,2.0,2011-04-14 09:09:00,2011-05-16 08:13:00,31,15.5
United Kingdom,15814.0,368.14,599.4200000000002,1945.3300000000004,486.3325000000001,4.0,2011-03-11 14:42:00,2011-11-23 08:17:00,256,64.0
United Kingdom,15815.0,225.90000000000003,514.0799999999999,2100.6,420.12,5.0,2011-03-25 08:43:00,2011-11-05 15:17:00,225,45.0
United Kingdom,15819.0,319.97999999999996,639.6399999999999,1905.4499999999998,476.36249999999995,4.0,2011-05-24 14:38:00,2011-10-21 14:50:00,150,37.5
United Kingdom,15821.0,254.18,316.7800000000001,570.96,285.48,2.0,2011-09-10 13:28:00,2011-10-26 15:48:00,46,23.0
United Kingdom,15822.0,440.20000000000005,445.27000000000004,885.47,442.735,2.0,2010-12-15 13:38:00,2011-06-12 14:50:00,179,89.5
United Kingdom,15826.0,55.849999999999994,878.4599999999999,1654.31,551.4366666666666,3.0,2011-05-13 10:44:00,2011-10-14 16:05:00,154,51.333333333333336
United Kingdom,15827.0,29.700000000000006,237.93,1836.0900000000001,131.14928571428572,14.0,2010-02-12 13:06:00,2011-09-27 15:35:00,592,42.285714285714285
United Kingdom,15829.0,310.70000000000005,325.44,636.1400000000001,318.07000000000005,2.0,2011-01-09 16:45:00,2011-07-22 10:23:00,193,96.5
United Kingdom,15831.0,141.17,309.94,451.11,225.555,2.0,2011-01-19 14:52:00,2011-07-08 13:54:00,169,84.5
United Kingdom,15834.0,250.0,1022.7700000000001,2225.1499999999996,556.2874999999999,4.0,2011-06-27 10:16:00,2011-09-30 14:41:00,95,23.75
United Kingdom,15835.0,187.20000000000002,301.10999999999996,954.0899999999999,238.52249999999998,4.0,2011-01-13 10:35:00,2011-10-26 15:47:00,286,71.5
United Kingdom,15838.0,179.0,10992.96,33643.079999999994,1770.6884210526316,19.0,2010-07-12 11:26:00,2011-11-28 14:00:00,504,26.526315789473685
United Kingdom,15839.0,258.13,491.18000000000006,1048.4900000000002,349.4966666666667,3.0,2011-06-11 13:54:00,2011-09-20 12:12:00,100,33.333333333333336
United Kingdom,15841.0,281.65999999999997,331.6,1224.06,306.015,4.0,2011-05-01 11:25:00,2011-09-28 12:15:00,150,37.5
United Kingdom,15845.0,301.2900000000001,929.2200000000003,3711.77,463.97125000000005,8.0,2011-02-25 10:39:00,2011-11-22 09:42:00,269,33.625
United Kingdom,15847.0,180.68,208.59,389.27,194.635,2.0,2011-01-11 14:41:00,2011-02-24 16:46:00,44,22.0
United Kingdom,15850.0,116.16000000000004,118.72000000000003,234.88000000000005,117.44000000000003,2.0,2011-06-24 14:16:00,2011-11-20 14:14:00,148,74.0
United Kingdom,15852.0,57.5,103.21000000000001,160.71,80.355,2.0,2011-05-26 13:26:00,2011-06-06 11:22:00,10,5.0
United Kingdom,15854.0,22.049999999999997,446.25,2969.12,247.4266666666667,12.0,2010-12-13 11:47:00,2011-09-14 12:25:00,275,22.916666666666668
United Kingdom,15855.0,95.80000000000001,237.55,712.24,142.448,5.0,2011-03-21 12:32:00,2011-09-06 10:09:00,168,33.6
United Kingdom,15856.0,20.3,1571.32,16143.640000000001,597.9125925925927,27.0,2010-09-12 13:34:00,2011-11-07 14:16:00,421,15.592592592592593
United Kingdom,15858.0,153.9,432.29000000000025,1427.5700000000002,285.514,5.0,2010-07-12 14:31:00,2011-11-24 12:48:00,499,99.8
United Kingdom,15860.0,24.75,292.84999999999997,965.16,120.64500000000001,8.0,2010-06-12 11:38:00,2011-10-30 11:25:00,504,63.0
United Kingdom,15861.0,165.0,598.3700000000001,3146.92,393.365,8.0,2011-03-17 20:12:00,2011-11-27 15:59:00,254,31.75
